K,distance_metric,Dataset scaling,Method name,sse,centroids,silhouette_score,davies_bouldin,calinski_harabasz,adjusted_rand_index,fowlkes_mallows_index,normalized_mutual_info,purity_score
2,euclidean,Robust,K-Means++,5023.415247094823,,0.15154419702794883,2.325934553357539,254.84615371572497,0.0361090526770398,0.44193718689598166,0.03541733080555951,0.4270196877121521
3,euclidean,Robust,K-Means++,4404.092812094673,,0.1553087919201309,2.038163618778217,248.60190692170968,0.0312505574025138,0.3711847726526789,0.03726162739617281,0.439918533604888
4,euclidean,Robust,K-Means++,4112.088440448017,,0.13404097868760537,2.249290195500401,212.15469050298026,0.019145228967562673,0.3140450069949177,0.029342171357542718,0.4460285132382892
5,euclidean,Robust,K-Means++,3907.5351400652153,,0.12185135008285873,2.194238996274284,186.54337541822048,0.023236352378008685,0.2850199869363848,0.03340395921474535,0.45553292600135775
6,euclidean,Robust,K-Means++,3744.1634096088624,,0.12532817212253128,2.1999112352527255,168.44239905537427,0.017524620452971526,0.25940029313698915,0.03199906297897826,0.45621181262729127
7,euclidean,Robust,K-Means++,3595.761129778594,,0.13410037327857405,2.0757886818437727,156.14624246258202,0.014294354111464761,0.24573551918087355,0.03332826912548594,0.4677528852681602
8,euclidean,Robust,K-Means++,3487.6671000448982,,0.11714269519248047,2.1816819530446896,144.38007013953268,0.01414161902317305,0.2250837046282924,0.030365417978414473,0.46300067888662594
2,manhattan,Robust,K-Means++,55840.71803010946,,0.27586486269973187,2.401174597925234,238.11093288670563,0.006351886017583689,0.4362421246475824,0.025132136286161344,0.4270196877121521
3,manhattan,Robust,K-Means++,47852.54907076447,,0.2608342535930821,2.500635189767527,183.60337324754988,0.0030704154739422326,0.3744675484784033,0.027249945161552176,0.4270196877121521
4,manhattan,Robust,K-Means++,41624.5433816889,,0.27904705960686793,2.309303944879092,164.05699702324736,0.005929033757373617,0.3334367815794393,0.03868830393882405,0.4351663272233537
5,manhattan,Robust,K-Means++,38284.201552434504,,0.23786796905788693,2.338362549654198,147.8546637732464,0.007060846212760779,0.3047160193580039,0.03919967161126659,0.451459606245757
6,manhattan,Robust,K-Means++,36274.00958216486,,0.23183052999042222,2.200069730602829,141.9148006471132,0.004685120584510661,0.2856806527374141,0.03894860837633194,0.45078071961982347
7,manhattan,Robust,K-Means++,33327.79661891155,,0.21832423446163313,2.2785539002981934,135.69002742758397,0.01054387679174532,0.25750678303815655,0.03949251057143301,0.4596062457569586
8,manhattan,Robust,K-Means++,30936.997609873328,,0.23586353785690403,2.215368897308223,122.78315038116637,0.005370895097922006,0.2443399774106508,0.03427378777755995,0.45349626612355737
2,cosine,Robust,K-Means++,262.35140010020893,,0.2622635279136612,2.3124634042321506,254.647906879054,0.03718177148720195,0.4432374260501944,0.034313449441066575,0.4270196877121521
3,cosine,Robust,K-Means++,195.8674200810758,,0.2589152768577343,2.0763755846453154,245.69593745275375,0.030483227627981595,0.3657896877320195,0.03798644342433395,0.44467073998642226
4,cosine,Robust,K-Means++,165.45448098749557,,0.2566856830684688,2.0856813646619146,208.09386107450487,0.023819980917914926,0.32007180606794927,0.029415682959911333,0.44059742023082143
5,cosine,Robust,K-Means++,143.618163855239,,0.2385607147793876,2.156781915960311,185.35652608821917,0.021307660741642902,0.28324430502231485,0.032185869165810566,0.45621181262729127
6,cosine,Robust,K-Means++,129.01560928293355,,0.24503419759747946,2.0890092864307714,166.5080998449565,0.014482449618174886,0.26322831583578477,0.034312359239459626,0.45553292600135775
7,cosine,Robust,K-Means++,117.97226375622503,,0.24586462893029867,2.0885943825270608,152.2791582554755,0.016882507325440766,0.24934075449543644,0.03683100117263552,0.4623217922606925
8,cosine,Robust,K-Means++,109.93385147005472,,0.22998338442227895,2.026886670175288,143.81709744809513,0.017792085196766554,0.23141677872637484,0.03525871767420136,0.4657162253903598
