K,distance_metric,Dataset scaling,Method name,sse,centroids,silhouette_score,davies_bouldin,calinski_harabasz,adjusted_rand_index,fowlkes_mallows_index,normalized_mutual_info,purity_score
2,euclidean,Standard,K-Means++,26691.265409683554,,0.15941273857188176,2.411059510307206,233.76904341492192,0.03181676700227399,0.43962419094330935,0.03743540472549148,0.4270196877121521
3,euclidean,Standard,K-Means++,24577.94426659367,,0.15477449034663526,2.311942340287018,190.04705655559852,0.019596400032668757,0.39078106415706293,0.044178954188331766,0.43584521384928715
4,euclidean,Standard,K-Means++,22650.661548317486,,0.16473392646494184,2.21567378980082,179.0492985465058,0.013601680865804256,0.33007721606482354,0.041772683237399126,0.4480651731160896
5,euclidean,Standard,K-Means++,21275.42517945241,,0.15570338485997126,2.1065262422873836,166.59267343639544,0.010636499362087166,0.31096220234342875,0.03392064273856512,0.4439918533604888
6,euclidean,Standard,K-Means++,20350.490469563625,,0.1529233732147957,2.1388726014831656,152.5716690157306,0.009380747156204357,0.27896451365576136,0.02992000065313508,0.4426340801086219
7,euclidean,Standard,K-Means++,18978.387473516632,,0.15550814904206578,1.8470764748636732,153.9071921352692,0.016665469809928737,0.279073144226471,0.04171032797048786,0.45824847250509165
8,euclidean,Standard,K-Means++,18345.54633561299,,0.15389172938320642,1.8170806284767185,143.5974804454658,0.010969512471559533,0.2595339979557882,0.03135440452500859,0.4439918533604888
2,manhattan,Standard,K-Means++,300184.33630617824,,0.28213919165727785,2.480064825645316,216.51359442805918,0.00381805651017578,0.44071303522292815,0.027743620955920627,0.4270196877121521
3,manhattan,Standard,K-Means++,254263.5036866875,,0.30008547123802726,2.285007334974449,179.87704941952234,-0.010112550969377278,0.3964802768526461,0.02325244392175789,0.4270196877121521
4,manhattan,Standard,K-Means++,216473.44366832892,,0.282517568942452,2.209866633887068,171.38451389288957,0.0022949725313048245,0.33639397082922556,0.036503201168823295,0.4270196877121521
5,manhattan,Standard,K-Means++,198723.84675703238,,0.2590341642986762,2.2004750986443695,149.01287579497205,0.004439411559569254,0.30864870469100736,0.033770644337019796,0.4412763068567549
6,manhattan,Standard,K-Means++,182242.1985428963,,0.24866640349004743,1.9972785073769488,149.08053417935088,0.005978987473288623,0.27559353508554435,0.027798311668777772,0.4290563475899525
7,manhattan,Standard,K-Means++,169050.02601837745,,0.2517001286690727,1.9975887132185357,137.76991610124347,0.003485671890790728,0.26246736729969045,0.03160589793394755,0.4344874405974202
8,manhattan,Standard,K-Means++,156629.6510468159,,0.2753316769917428,1.9147344493760143,141.96794697109206,0.0034990674080767896,0.25521456699374034,0.028281713830804838,0.4317718940936864
2,cosine,Standard,K-Means++,608.0558700643246,,0.2631049861530872,2.3992946187030673,233.7260639639042,0.034797272315975875,0.4409595893841411,0.03835953433331067,0.4270196877121521
3,cosine,Standard,K-Means++,440.42271263807993,,0.2706790326015301,2.469974285895823,187.76648539436664,0.0338789507136309,0.36877148630414214,0.04208018496174518,0.4460285132382892
4,cosine,Standard,K-Means++,364.06144850876154,,0.28964526479631447,2.219703800456577,177.31371903301817,0.0158117155267078,0.3279925473811098,0.043031744371935035,0.45078071961982347
5,cosine,Standard,K-Means++,300.8003446832633,,0.28710657679223833,2.194418116019919,153.19040312202623,0.016746575584285498,0.2848312898686074,0.02743692217133374,0.43584521384928715
6,cosine,Standard,K-Means++,277.2315565393223,,0.26701967195986415,2.1635070647099144,138.51011475884877,0.013621489280802326,0.2557217852786581,0.02550817028745346,0.44467073998642226
7,cosine,Standard,K-Means++,246.07887163853533,,0.27716712336500704,2.0126790701666994,131.42113694385725,0.008813169457786126,0.25085057944129835,0.029151716052102417,0.44942294636795654
8,cosine,Standard,K-Means++,219.87362108313394,,0.2767099303773385,2.0157721486428386,125.05825302340097,0.010343336993094037,0.23673522723769014,0.030677740695273053,0.4596062457569586
