K,distance_metric,Dataset scaling,Method name,sse,centroids,silhouette_score,davies_bouldin,calinski_harabasz,adjusted_rand_index,fowlkes_mallows_index,normalized_mutual_info,purity_score
2,euclidean,MinMax,K-Means,3670.3282635162495,"[309, 1441]",0.18765731167288918,2.01297739126864,339.6524834333144,0.04322441113425199,0.44671987366090343,0.03985076131853989,0.43109300746775286
3,euclidean,MinMax,K-Means,3311.6593626966096,"[663, 246, 891]",0.16422690921201086,2.3028123850052786,267.69539443488753,0.030176980782462816,0.36589020155452995,0.030915578508302722,0.44467073998642226
4,euclidean,MinMax,K-Means,3060.056992414639,"[463, 684, 573, 523]",0.17751975608083542,2.100192344266422,233.26685981690466,0.01972851983021934,0.31592441664974624,0.028374654847933854,0.44331296673455534
5,euclidean,MinMax,K-Means,2851.721539032136,"[874, 414, 468, 184, 1339]",0.18581083756807756,1.99150147334813,214.41507542028012,0.012748872029719175,0.2839762305034614,0.025493370895883518,0.4344874405974202
6,euclidean,MinMax,K-Means,2679.6431231025317,"[558, 1265, 230, 725, 652, 1240]",0.1861934032657984,1.8695025816085895,201.2642121192182,0.014121993934164575,0.26240727512526474,0.021893873007807905,0.43380855397148677
7,euclidean,MinMax,K-Means,2577.415641258839,"[1072, 830, 158, 1162, 477, 39, 286]",0.20277918981162135,1.892597284308034,183.94450317496623,0.008190105522868814,0.25108455687727105,0.03363167115066328,0.4596062457569586
8,euclidean,MinMax,K-Means,2445.7015891813994,"[187, 690, 1467, 396, 1316, 684, 1209, 1052]",0.19450095455747696,1.9471174248528609,177.31571817254968,0.012411860583527867,0.22650861926381438,0.03259753774209531,0.451459606245757
2,manhattan,MinMax,K-Means,41598.43392168314,"[829, 290]",0.30916265630408674,2.1026363952148692,313.94287454053335,0.0063706816596737735,0.43693611100360186,0.02566374973574806,0.4270196877121521
3,manhattan,MinMax,K-Means,34566.98743969223,"[1414, 1129, 1169]",0.2984451115940623,2.1590017395533763,249.66411695036402,0.005244244248806282,0.3749516728152144,0.03168189810425109,0.42769857433808556
4,manhattan,MinMax,K-Means,29479.57099280401,"[470, 302, 454, 85]",0.2856137130184789,2.1157520613773997,229.14622562705503,0.008581694301058243,0.3231387277658867,0.03094570912234502,0.43720298710115413
5,manhattan,MinMax,K-Means,26357.369100265743,"[418, 521, 130, 339, 613]",0.27209067690519295,1.955168919165861,208.53498105475535,0.008238283646135717,0.2863799124460948,0.023744750251025046,0.428377460964019
6,manhattan,MinMax,K-Means,23291.890942118305,"[361, 531, 379, 738, 438, 188]",0.30217858920268037,1.952048279949962,197.5001761987147,0.005745179684997481,0.26264907457499626,0.024650309827764054,0.42973523421588594
7,manhattan,MinMax,K-Means,21363.42553695143,"[1296, 1422, 258, 895, 162, 815, 879]",0.3140712851851763,1.928962470774664,180.996785910838,0.001165819921042095,0.2522760821626845,0.023474697237469415,0.4290563475899525
8,manhattan,MinMax,K-Means,20252.262305588316,"[1025, 1089, 807, 0, 164, 1200, 893, 1240]",0.28034098516985306,1.896289969916543,171.83579425213432,0.0059737467960968025,0.22756700903996427,0.02841139033990459,0.4439918533604888
2,cosine,MinMax,K-Means,159.48945932908907,"[731, 1352]",0.3190955660364471,2.1031317395828855,319.8655642244148,0.009580998527114134,0.43420021318890584,0.02492575622002847,0.4270196877121521
3,cosine,MinMax,K-Means,125.40662446535131,"[171, 997, 875]",0.3146150850492588,2.2121857292473908,265.2034287010083,0.01653346713120565,0.3647345819427823,0.03318564412303316,0.43245078071961984
4,cosine,MinMax,K-Means,104.7216117436534,"[311, 484, 949, 1349]",0.30237725610260546,2.1288490819186863,232.0712503253385,0.00711183271070531,0.31583712704715633,0.025250875678082384,0.43584521384928715
5,cosine,MinMax,K-Means,90.41749036406438,"[581, 752, 475, 254, 1036]",0.30909564115571203,1.9630965351074405,219.41311517358668,0.012510414540786689,0.2830187543565359,0.024513475965726596,0.43109300746775286
6,cosine,MinMax,K-Means,81.94202247817375,"[66, 501, 1164, 562, 181, 903]",0.30522692094735937,1.954996554244186,195.37882610070824,0.014926333047853615,0.27540855734010744,0.035368005572567356,0.4480651731160896
7,cosine,MinMax,K-Means,71.69452567741152,"[794, 611, 789, 1420, 489, 607, 333]",0.3347283261348958,1.9029233301691058,183.600533486867,0.005138833436098137,0.2503071239111059,0.029419949368765484,0.4426340801086219
8,cosine,MinMax,K-Means,68.8709923557188,"[521, 1238, 933, 431, 495, 814, 727, 315]",0.3036693917945786,1.8228750107997396,174.00254502412196,0.011748764045545012,0.2378845193129179,0.030396632160901275,0.45349626612355737
