silhouette_score,davies_bouldin_score,calinski_harabasz_score,adjusted_rand_index,normalized_mutual_info,fowlkes_mallows_index,purity_score,dataset_type,n_clusters,affinity,n_neighbors,eigen_solver,assign_labels,n_init,gamma,execution_time
0.22477197980850058,1.6124954272173069,1975.0848490006924,0.563661959438233,0.7807154434134651,0.6415598913684102,0.7291666666666666,full,8,nearest_neighbors,25,arpack,kmeans,40,N/A,3.8663339614868164
0.22477197980850058,1.6124954272173069,1975.0848490006924,0.563661959438233,0.7807154434134651,0.6415598913684102,0.7291666666666666,full,8,nearest_neighbors,25,arpack,kmeans,80,N/A,3.9452779293060303
0.22477197980850058,1.6124954272173069,1975.0848490006924,0.563661959438233,0.7807154434134651,0.6415598913684102,0.7291666666666666,full,8,nearest_neighbors,25,arpack,kmeans,120,N/A,4.131281852722168
0.21902181734404658,1.6982635498438479,1925.742336447697,0.5787707204244029,0.761260879597485,0.6460200893463488,0.7304403202328966,full,8,nearest_neighbors,25,arpack,cluster_qr,40,N/A,3.4003162384033203
0.21902181734404658,1.6982635498438479,1925.742336447697,0.5787707204244029,0.761260879597485,0.6460200893463488,0.7304403202328966,full,8,nearest_neighbors,25,arpack,cluster_qr,80,N/A,3.5150039196014404
0.21902181734404658,1.6982635498438479,1925.742336447697,0.5787707204244029,0.761260879597485,0.6460200893463488,0.7304403202328966,full,8,nearest_neighbors,25,arpack,cluster_qr,120,N/A,3.463357925415039
0.24815418218110616,1.575168073856571,2069.0724355957677,0.6644026826955487,0.8129531438217832,0.7110818490236245,0.789028384279476,full,9,nearest_neighbors,25,arpack,kmeans,40,N/A,3.916313886642456
0.24815418218110616,1.575168073856571,2069.0724355957677,0.6644026826955487,0.8129531438217832,0.7110818490236245,0.789028384279476,full,9,nearest_neighbors,25,arpack,kmeans,80,N/A,4.040485143661499
0.24815418218110616,1.575168073856571,2069.0724355957677,0.6644026826955487,0.8129531438217832,0.7110818490236245,0.789028384279476,full,9,nearest_neighbors,25,arpack,kmeans,120,N/A,4.129462957382202
0.24841801101217564,1.5898708876508205,2053.168172762078,0.6712002284889979,0.8055612483023964,0.715254840103459,0.7907569141193596,full,9,nearest_neighbors,25,arpack,cluster_qr,40,N/A,3.513936996459961
0.24841801101217564,1.5898708876508205,2053.168172762078,0.6712002284889979,0.8055612483023964,0.715254840103459,0.7907569141193596,full,9,nearest_neighbors,25,arpack,cluster_qr,80,N/A,3.5304558277130127
0.24841801101217564,1.5898708876508205,2053.168172762078,0.6712002284889979,0.8055612483023964,0.715254840103459,0.7907569141193596,full,9,nearest_neighbors,25,arpack,cluster_qr,120,N/A,3.5828969478607178
0.24739804376917576,1.7210307201713904,1993.2816699831317,0.7767311778581397,0.8424865886649741,0.7999070666549335,0.8804585152838428,full,10,nearest_neighbors,25,arpack,kmeans,40,N/A,3.9439990520477295
0.24739804376917576,1.7210307201713904,1993.2816699831317,0.7767311778581397,0.8424865886649741,0.7999070666549335,0.8804585152838428,full,10,nearest_neighbors,25,arpack,kmeans,80,N/A,4.205394983291626
0.24739804376917576,1.7210307201713904,1993.2816699831317,0.7767311778581397,0.8424865886649741,0.7999070666549335,0.8804585152838428,full,10,nearest_neighbors,25,arpack,kmeans,120,N/A,4.331531763076782
0.24730574472852307,1.7229028862791047,1989.9657692018823,0.7772054018743825,0.8423378416433517,0.8002917336013562,0.8806404657933042,full,10,nearest_neighbors,25,arpack,cluster_qr,40,N/A,4.117630958557129
0.24730574472852307,1.7229028862791047,1989.9657692018823,0.7772054018743825,0.8423378416433517,0.8002917336013562,0.8806404657933042,full,10,nearest_neighbors,25,arpack,cluster_qr,80,N/A,3.743663787841797
0.24730574472852307,1.7229028862791047,1989.9657692018823,0.7772054018743825,0.8423378416433517,0.8002917336013562,0.8806404657933042,full,10,nearest_neighbors,25,arpack,cluster_qr,120,N/A,3.6979572772979736
0.24807619507247688,1.7090479319250413,1848.2709066055197,0.7773811757156899,0.8460624687247343,0.799969228634077,0.8825509461426492,full,11,nearest_neighbors,25,arpack,kmeans,40,N/A,4.0650811195373535
0.24807619507247688,1.7090479319250413,1848.2709066055197,0.7773811757156899,0.8460624687247343,0.799969228634077,0.8825509461426492,full,11,nearest_neighbors,25,arpack,kmeans,80,N/A,4.495245933532715
0.24807619507247688,1.7090479319250413,1848.2709066055197,0.7773811757156899,0.8460624687247343,0.799969228634077,0.8825509461426492,full,11,nearest_neighbors,25,arpack,kmeans,120,N/A,4.3906638622283936
0.24292087674684582,1.7775966949669202,1775.9501910794434,0.7572055646594487,0.8285525257857658,0.7822181881052288,0.8731804949053857,full,11,nearest_neighbors,25,arpack,cluster_qr,40,N/A,3.787783145904541
0.24292087674684582,1.7775966949669202,1775.9501910794434,0.7572055646594487,0.8285525257857658,0.7822181881052288,0.8731804949053857,full,11,nearest_neighbors,25,arpack,cluster_qr,80,N/A,3.8471639156341553
0.24292087674684582,1.7775966949669202,1775.9501910794434,0.7572055646594487,0.8285525257857658,0.7822181881052288,0.8731804949053857,full,11,nearest_neighbors,25,arpack,cluster_qr,120,N/A,3.838442087173462
0.24679977444997803,1.6326180187693142,1707.9258526388107,0.7772975061146824,0.8457921951968324,0.7998779986188304,0.8854621542940321,full,12,nearest_neighbors,25,arpack,kmeans,40,N/A,4.0615129470825195
0.24679977444997803,1.6326180187693142,1707.9258526388107,0.7772975061146824,0.8457921951968324,0.7998779986188304,0.8854621542940321,full,12,nearest_neighbors,25,arpack,kmeans,80,N/A,4.2742369174957275
0.24679977444997803,1.6326180187693142,1707.9258526388107,0.7772975061146824,0.8457921951968324,0.7998779986188304,0.8854621542940321,full,12,nearest_neighbors,25,arpack,kmeans,120,N/A,4.55721116065979
0.24727093113319895,1.6333400624759475,1711.5337185980093,0.7795863095997313,0.8472503465501466,0.8018841778754211,0.8865538573508006,full,12,nearest_neighbors,25,arpack,cluster_qr,40,N/A,3.8134639263153076
0.24727093113319895,1.6333400624759475,1711.5337185980093,0.7795863095997313,0.8472503465501466,0.8018841778754211,0.8865538573508006,full,12,nearest_neighbors,25,arpack,cluster_qr,80,N/A,3.750239849090576
0.24727093113319895,1.6333400624759475,1711.5337185980093,0.7795863095997313,0.8472503465501466,0.8018841778754211,0.8865538573508006,full,12,nearest_neighbors,25,arpack,cluster_qr,120,N/A,3.7903900146484375
0.22477197980850058,1.6124954272173069,1975.0848490006924,0.563661959438233,0.7807154434134651,0.6415598913684102,0.7291666666666666,PCA,8,nearest_neighbors,25,arpack,kmeans,40,N/A,3.788245916366577
0.22477197980850058,1.6124954272173069,1975.0848490006924,0.563661959438233,0.7807154434134651,0.6415598913684102,0.7291666666666666,PCA,8,nearest_neighbors,25,arpack,kmeans,80,N/A,4.019726037979126
0.22477197980850058,1.6124954272173069,1975.0848490006924,0.563661959438233,0.7807154434134651,0.6415598913684102,0.7291666666666666,PCA,8,nearest_neighbors,25,arpack,kmeans,120,N/A,4.22328519821167
0.21902181734404658,1.6982635498438479,1925.742336447697,0.5787707204244029,0.761260879597485,0.6460200893463488,0.7304403202328966,PCA,8,nearest_neighbors,25,arpack,cluster_qr,40,N/A,3.528144121170044
0.21902181734404658,1.6982635498438479,1925.742336447697,0.5787707204244029,0.761260879597485,0.6460200893463488,0.7304403202328966,PCA,8,nearest_neighbors,25,arpack,cluster_qr,80,N/A,3.461652994155884
0.21902181734404658,1.6982635498438479,1925.742336447697,0.5787707204244029,0.761260879597485,0.6460200893463488,0.7304403202328966,PCA,8,nearest_neighbors,25,arpack,cluster_qr,120,N/A,3.494692087173462
0.24815418218110616,1.575168073856571,2069.0724355957677,0.6644026826955487,0.8129531438217832,0.7110818490236245,0.789028384279476,PCA,9,nearest_neighbors,25,arpack,kmeans,40,N/A,3.991875171661377
0.24815418218110616,1.575168073856571,2069.0724355957677,0.6644026826955487,0.8129531438217832,0.7110818490236245,0.789028384279476,PCA,9,nearest_neighbors,25,arpack,kmeans,80,N/A,4.076736927032471
0.24815418218110616,1.575168073856571,2069.0724355957677,0.6644026826955487,0.8129531438217832,0.7110818490236245,0.789028384279476,PCA,9,nearest_neighbors,25,arpack,kmeans,120,N/A,4.187902212142944
